,0,1,2,3,4,5,6,7,8,9,10,11
342,343,LKN 363,Uttar Pradesh,2004-05,Aligarh,"Hundilal Jain Cold Storage & Ice Factory, (P) Ltd., Mainpuri","village Godhna, Ghiror, Mainpuri",0.0,12.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08926.18MT
343,344,LKN 364,Uttar Pradesh,2004-05,Aligarh,"Maa Taragarh Ice & Cold Storage (P) Ltd, Aligarh","village Kheria Asha, Hathras Road, Bisana, Sadabad, Aligarh",0.0,42.55,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07631.76MT
344,345,LKN 358,Uttar Pradesh,2004-05,Agra,Gargi Cold Storage (P) Ltd,"Vill. Ghaghpura, Fatehabad",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07359.78MT
345,346,LKN 371,Uttar Pradesh,2004-05,Kannauj,Chand Cold Storage,"Talgram, Kannauj",0.0,15.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE015426.00MT
346,347,LKN 372,Uttar Pradesh,2004-05,Kannauj,H I Cold Storage,"Alipur, Saurikh, Dist: Kannauj",0.0,30.36,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07358.26MT
347,348,LKN 374,Uttar Pradesh,2004-05,Firozabad,Balbir Cold Storage (P) Ltd,"Aaron Road, Sirsaganj",0.0,25.72,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05738.46MT
348,349,LKN 367,Uttar Pradesh,2004-05,Firozabad,Jai Bharat Cold Storage,"Kaurara road, Sirsaganj",0.0,31.72,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04336.37MT
349,350,LKN 373,Uttar Pradesh,2004-05,Firozabad,M/s R. D. Ice & Cold Storage (P) Ltd,"Karhal Road, Sirsaganj",0.0,31.82,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06411.10MT
350,351,LKN 366,Uttar Pradesh,2004-05,Agra,Sri Ram Cold storage,Gwalior road Agra,0.0,3.33,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03509.20MT
351,352,09UP2004000066,Uttar Pradesh,2004-05,Aligarh,"Bawa Ice & Cold Storage Pvt. Ltd, Aligarh",Aligarh,0.0,17.8,NHB,Completed,COLD / CA STORAGECOLD STORAGE01780.00MT
352,353,09UP2004000069,Uttar Pradesh,2004-05,Kannauj,"Estate Cold Storage, Kannauj",Kannauj,0.0,15.21,NHB,Completed,COLD / CA STORAGECOLD STORAGE01521.00MT
353,354,09UP2004000070,Uttar Pradesh,2004-05,Agra,"Goyal Bandhu Sheetgrah Pvt. Ltd., Agra",Agra,0.0,8.86,NHB,Completed,COLD / CA STORAGECOLD STORAGE0886.00MT
354,355,LKN 379,Uttar Pradesh,2004-05,Kannauj,"Mohan Ice & Cold Storage (P) Ltd., Kannauj","Sarai Prayag, Kannuj",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08379.58MT
355,356,09UP2004000073,Uttar Pradesh,2004-05,Kanpur Nagar,Nav Shakti Ice & Cold Storage Pvt. Ltd,"Kanpur, Uttar Pradesh",0.0,27.02,NHB,Completed,COLD / CA STORAGECOLD STORAGE02702.00MT
356,357,09UP2004000071,Uttar Pradesh,2004-05,Kanpur Nagar,"Om Cold Storage, Kanpur",Kanpur,0.0,18.15,NHB,Completed,COLD / CA STORAGECOLD STORAGE01815.00MT
357,358,09UP2004000065,Uttar Pradesh,2004-05,Etawah,"Ram Shree Seetalaya Pvt. Ltd, Etawaha",Etawaha,0.0,8.52,NHB,Completed,COLD / CA STORAGECOLD STORAGE0852.00MT
358,359,09UP2004000067,Uttar Pradesh,2004-05,Etawah,"Shivang Cold Storage Pvt. Ltd, Etawaha",Etawaha,0.0,13.82,NHB,Completed,COLD / CA STORAGECOLD STORAGE01382.00MT
359,360,09UP2004000063,Uttar Pradesh,2004-05,Etawah,"Shree Cold Storage Pvt. Ltd, Etawaha",Etawaha,0.0,25.62,NHB,Completed,COLD / CA STORAGECOLD STORAGE02562.00MT
360,361,09UP2004000064,Uttar Pradesh,2004-05,Etawah,"Shree Cold Storage Pvt. Ltd, Etawaha",Etawaha,0.0,18.88,NHB,Completed,COLD / CA STORAGECOLD STORAGE01888.00MT
361,362,09UP2004000068,Uttar Pradesh,2004-05,Kannauj,Sudama Refrigerator Pvt. Ltd. Kannauj,Kannauj,0.0,9.34,NHB,Completed,COLD / CA STORAGECOLD STORAGE0934.00MT
362,363,09UP2004000072,Uttar Pradesh,2004-05,Budaun,"Varshney Cold Storage, Badaun",Badaun,0.0,16.09,NHB,Completed,COLD / CA STORAGECOLD STORAGE01609.00MT
363,364,LKN 384,Uttar Pradesh,2004-05,Unnao,Shitala Katiyar Cold Storage (P) Ltd.,"Loharkhera, Unnao",0.0,43.47,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05235.16MT
364,365,LKN 369,Uttar Pradesh,2004-05,Agra,Goyal Ice & Cold Storage (P) Ltd.,Hathras road Agra,0.0,16.8,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03769.23MT
365,366,LKN 375,Uttar Pradesh,2004-05,Aligarh,Ajit Cold Storage & Ice Factory (P) Ltd,"Khair, Aligarh",0.0,28.75,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06004.36MT
366,367,LKN 383,Uttar Pradesh,2004-05,Budaun,Ganga Cold Storage & Allied Industries,"Bahjoi road, Islamnagar, Budaun",0.0,36.32,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03931.36MT
367,368,LKN 380,Uttar Pradesh,2004-05,Mainpuri,Sunderlal Pandey Sheetgrah,"Aligarh road, Mainpuri",0.0,38.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07387.69MT
368,369,LKN 376,Uttar Pradesh,2004-05,Firozabad,Dev Cold Storage (P) Ltd,"Karhal Road, Sirsaganj",0.0,31.3,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE011196.45MT
369,370,LKN 377,Uttar Pradesh,2004-05,Firozabad,"Upadhaya Sheetgrah (P) Ltd.,","Etah road, Tundla",0.0,34.08,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08842.70MT
370,371,LKN 381,Uttar Pradesh,2004-05,Budaun,OM Preservations,"by pass road, Bilsi, Badaun",0.0,25.63,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03161.33MT
371,372,LKN 382,Uttar Pradesh,2004-05,Aligarh,"Munnilal Ice & Cold Storage (P) Ltd,","Saharanpur, Iglas road, Aligarh",0.0,38.87,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08317.40MT
372,373,LKN 389,Uttar Pradesh,2004-05,Farrukhabad,V. N. Cold Storage,"Tahpur, Kannauj",0.0,42.85,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE09629.69MT
373,374,LKN 390,Uttar Pradesh,2004-05,Aligarh,Sparsh Cold Storage (P) Ltd,"SAsni, Aligarh",0.0,33.11,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06710.68MT
374,375,LKN 387,Uttar Pradesh,2004-05,Firozabad,Shri Veerbhan Singh Cold Storage (P) Ltd,"Bharthana-Agra Road, Sirsaganj",0.0,34.11,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07523.29MT
375,376,LKN 396,Uttar Pradesh,2004-05,Aligarh,Bhawani Cold storage,"Sasni, Hathras road, Aligarh",0.0,6.25,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01987.31MT
376,377,LKN 386,Uttar Pradesh,2004-05,Firozabad,Lodhi Rajput Ice & Cold Storage (P) Ltd.,"Etah road, Shikohabad",0.0,30.9,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE09081.09MT
377,378,LKN 394 (with LKN 238),Uttar Pradesh,2004-05,Budaun,Mangla Mata Cold storage & Ice Factory,Badaun,0.0,18.31,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE00.00MT
378,379,LKN 388,Uttar Pradesh,2004-05,Firozabad,Brij & sons Cold Storage (P) Ltd,"Bidarka road, Shikohabad",0.0,11.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01100.29MT
379,380,LKN 391(A),Uttar Pradesh,2004-05,Faizabad,Shree Nav Durga Cold Storage & Ice Factory,"Usru, Raibareilly road, Faizabad",0.0,19.56,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01955.67MT
380,381,LKN 391(B),Uttar Pradesh,2004-05,Faizabad,Shree Nav Durga Cold Storage & Ice Factory,"Usru, Raibareilly road, Faizabad",0.0,2.79,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02988.82MT
381,382,LKN 392,Uttar Pradesh,2004-05,Allahabad,Shri Mohan Cold Storage,"263/2, Tikri soron, Allahabad",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05165.79MT
382,383,LKN 393,Uttar Pradesh,2004-05,Hathras,Shri Soron Singh Ice & Cold Storage (P) Ltd,"Tajpur, Sadabad, Hathras",0.0,38.31,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08386.27MT
383,384,LKN 397,Uttar Pradesh,2004-05,Firozabad,L. P. S. Cold Storage (P) Ltd.,"Aron road, Sirsaganj, Firozabad",0.0,33.3,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06382.33MT
384,385,LKN 401,Uttar Pradesh,2004-05,Kannauj,N.D. Cold Storage (P) Ltd,"v. Ghiloli, GT Road, Chhibramau, Kannauj",0.0,23.82,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03332.72MT
385,386,LKN 398,Uttar Pradesh,2004-05,Farrukhabad,Mahaveer Cold Storage,"G.T.Road, Chhibramau",0.0,10.16,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06936.76MT
386,387,LKN 395,Uttar Pradesh,2004-05,Firozabad,Suman Sheetgrah,"Mainpuri road, Shikohabad",0.0,29.29,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08930.19MT
387,388,LKN 432,Uttar Pradesh,2004-05,Kannauj,Shree Nath Cold Storage,"Chhibramau, Kannauj",0.0,12.28,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08415.33MT
388,389,LKN 400,Uttar Pradesh,2004-05,Agra,Goverdhan Milk & Cold Storage (P) Ltd,"Agra road, Fatehabad",0.0,48.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05025.26MT
389,390,LKN 399,Uttar Pradesh,2004-05,Agra,Shree Kanhaiya Presevations & Cold Storage (P) Ltd,"Agra road, Fatehabad",0.0,47.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05185.09MT
390,391,LKN 404,Uttar Pradesh,2004-05,Ghazipur,Singh Cold Storage & Ice Plant,"Rajdeopur Rauza, Ghazipur",0.0,8.7,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04026.76MT
391,392,LKN 410,Uttar Pradesh,2004-05,Aligarh,Fauji Cold Storage (P) Ltd,"Mazhola, pargana Gangeree, Atrauli, Aligarh",0.0,44.06,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05131.63MT
392,393,LKN 408,Uttar Pradesh,2004-05,Kannauj,Sikandarpur Cold Storage,"Vill: Sikandarpur, G.T. Road, Kannauj",0.0,35.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04470.38MT
393,394,LKN 406,Uttar Pradesh,2004-05,Firozabad,Madan Cold Storage,"Karhal road, Sirsaganj, Firozabad",0.0,26.13,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03165.83MT
394,395,LKN 407,Uttar Pradesh,2004-05,Agra,Maya Ice & Cold Storage,"Industrial area, Sikandra, Agra",0.0,30.27,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03027.19MT
395,396,LKN 403(A & B),Uttar Pradesh,2004-05,Faizabad,Spectrum Sheetgrah (P) Ltd,"Allahabad road, Faizabad",0.0,12.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05670.59MT
396,397,LKN 403(A),Uttar Pradesh,2004-05,Faizabad,Spectrum Sheetgrah (P) Ltd,"Allahabad road, Faizabad",0.0,0.64,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE063.53MT
397,398,LKN 405,Uttar Pradesh,2004-05,Firozabad,Amar Sheetalaya (P) Ltd,"Karhal road, Sirsaganj, Firozabad",0.0,32.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08062.31MT
398,399,LKN 412,Uttar Pradesh,2004-05,Kannauj,Himalaya Cold Storage,Kannauj,0.0,21.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04094.73MT
399,400,LKN 414,Uttar Pradesh,2004-05,Mainpuri,Kisan cold storage,"Vill - .Mahawat pur, Tahsil - Bhongaon, Distt Mainpuri,",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08087.40MT
400,401,LKN 411,Uttar Pradesh,2004-05,Ghazipur,Pahalwan Shiv Govind Udyog,"v. Dildarnagar, PO Dildarnagar, Ghazipur",0.0,11.1,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02219.23MT
401,402,LKN 413,Uttar Pradesh,2004-05,Mainpuri,Chandrayan Cold storage,"Vill & PO Sothara, Sikhohabad, Firozabad",0.0,30.37,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08097.22MT
402,403,LKN 415,Uttar Pradesh,2004-05,Budaun,Shree Ramjee Cold Storage & Ice Factory,"Orchi, Bisauli, Budaun",0.0,32.75,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04010.22MT
403,404,LKN 416,Uttar Pradesh,2004-05,Allahabad,"Amar Cold Storage, Allahabad","Pura mufti,, G.T. Road, Allahabad",0.0,5.98,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02309.25MT
404,405,LKN 427,Uttar Pradesh,2004-05,Agra,T R & Sons Business (P) Ltd,"Mauza Poyai, Etmadpur, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07641.29MT
405,406,LKN 418,Uttar Pradesh,2004-05,Kannauj,Asha Sheetalaya,"Razlamau, Isamailpur, Gursahaiganj, G.T. Road, Kannauj",0.0,22.96,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE011604.82MT
406,407,LKN 419,Uttar Pradesh,2004-05,Ghazipur,Kisan Piyaz Udyog,"v. Bakasran, PO Satramganj, Ghazipur",0.0,4.61,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE0832.64MT
407,408,LKN 420,Uttar Pradesh,2004-05,Etah,Kisan Sheetgrah & Ice Factory,"Chamkari, Agra road, Etah",0.0,20.97,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05254.39MT
408,409,LKN 417,Uttar Pradesh,2004-05,Farrukhabad,Subhash Cold Storage,Farukhabad,0.0,3.47,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06956.27MT
409,410,LKN 422,Uttar Pradesh,2004-05,Firozabad,Jai Maa Vaishno Devi Ice and Cold Storage,"C-1 to C-3, C-12 to C-14, Industrila Estate, Firozabad",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05231.77MT
410,411,LKN 421,Uttar Pradesh,2004-05,Agra,Tomar Ice and Cold Storage (P) Ltd,"Bakalpur, Shamshabad, Agra",0.0,15.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03152.14MT
411,412,LKN 423,Uttar Pradesh,2004-05,Aligarh,Pradyumna Ice & Cold Storage (P) Ltd,"Sasni, Aligarh",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06932.65MT
412,413,LKN 428,Uttar Pradesh,2004-05,Agra,Narayan Cold Storage,"Muzaffarpur, Fatehabad, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07750.13MT
413,414,LKN 425,Uttar Pradesh,2004-05,Hathras,Kisan Agro Foods (P) Ltd,"Murshan Road, Sadabad, Hathras",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07690.59MT
414,415,LKN 426,Uttar Pradesh,2004-05,Agra,Mona Devi Ice & Cold Storage,"vill: Bengara, Agra",0.0,2.72,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02437.62MT
415,416,LKN 436,Uttar Pradesh,2004-05,Budaun,Narain Cold Storage & Ice Factory,"Wazirganj, Badaun",0.0,20.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02073.79MT
416,417,LKN 402,Uttar Pradesh,2004-05,Agra,Bauhare Food & Cold Storage (P) Ltd,"Mauza Gadi Darya, Fatehabad, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05230.14MT
417,418,LKN 434,Uttar Pradesh,2004-05,Agra,Devanshu Cold Storage,"Mewli Kalan, Fatehabad, Agra",0.0,48.68,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04867.68MT
418,419,LKN 429,Uttar Pradesh,2004-05,Meerut,Harish Cold Storage,"Kabli Gate, Buddha Peer, Mawana, Meerut",0.0,0.84,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE083.65MT
419,420,LKN 435,Uttar Pradesh,2004-05,Allahabad,Vijay Cold Storage,"Malak Harhar, Nawabganj, Allahabad",0.0,14.06,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02468.30MT
420,421,LKN 431,Uttar Pradesh,2004-05,Aligarh,B L Narain Ice & Cold Storage,"Tehra, Iglas, Aligarh",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05715.72MT
421,422,LKN 439,Uttar Pradesh,2004-05,Hathras,Ram Gopal Sheetgrah,"Vill: Kursanda, Sadabad, Hathras",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06414.91MT
422,423,LKN 433,Uttar Pradesh,2004-05,Agra,Bateshwar Nath Maharaj Ice & Cold Storage,"Mauza Gidraun, Fatehabad, Agra",0.0,35.38,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04464.50MT
423,424,LKN 438,Uttar Pradesh,2004-05,Etah,Bharat Singh Verma Cold Storage,"Mauza Manpur, Etah",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05982.68MT
424,425,LKN 437,Uttar Pradesh,2004-05,Hathras,Manvendra Ice and Cold Storage,"Vill: Parsara, Hathras",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05221.51MT
425,426,LKN 440,Uttar Pradesh,2004-05,Firozabad,Paliwal Ice & Cold Storage,"Vill: Kotki, Tundla, Firozabad",0.0,18.46,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04505.75MT
426,427,LKN 430,Uttar Pradesh,2004-05,Barabanki,Ram Nagar Refrigeration,"Katiyara, Ramnagar, Barabanki",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05842.94MT
427,428,LKN 424,Uttar Pradesh,2004-05,Agra,Mayur Sheetgrah (P) Ltd,"Sawan, Etmadpur, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05824.00MT
428,429,LKN 442,Uttar Pradesh,2004-05,Aligarh,A. K. Cold Storage,"Iglas Road, Aligarh",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06456.94MT
429,430,LKN 443,Uttar Pradesh,2004-05,Hathras,Charan Singh Ice and Cold Storage,"Agra Hathras Road, Bisana, Hathras",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05089.81MT
430,431,LKN 441,Uttar Pradesh,2004-05,Etah,Shree Dugdh Dairy & Cold Storage,"Marehra Road, Etah",0.0,27.58,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03149.16MT
431,432,LKN 447,Uttar Pradesh,2004-05,Agra,Achnera Cold Storage (P) Ltd,"Mauza Nagla Arua, Tehsil Kirawali, Agra",0.0,44.84,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06014.25MT
432,433,LKN 450,Uttar Pradesh,2004-05,Firozabad,Chakor Cold Storage,"Sahpuri, Sirsaganj, Firozabad",0.0,35.58,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07666.77MT
433,434,LKN 446,Uttar Pradesh,2004-05,Budaun,Super Cold Storage and Ice Factory,"Vill: Paduya, Alahpur Road, Badaun",0.0,28.29,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03128.43MT
434,435,LKN 445,Uttar Pradesh,2004-05,Hathras,Pachauri Sheetgrah,"Bohare Ka Baas, Sadabad, Hathras",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05186.77MT
435,436,LKN 448,Uttar Pradesh,2004-05,Agra,Shri P.N. Agarwal Sheetalaya (P) Ltd,"Mauza Muzaffarpur, Fatehabad, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07871.05MT
436,437,LKN 449,Uttar Pradesh,2004-05,Bulandshahar,Shyam Cold Storage and General Mills,"Gulaothi, Bulandshahar",0.0,44.1,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04410.39MT
437,438,LKN 444,Uttar Pradesh,2004-05,Azamgarh,Mangalam Cold Storage & Allied Industries,"Vill: Bharchakia, Azamgarh",0.0,44.8,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05322.84MT
438,439,LKN 454,Uttar Pradesh,2004-05,Kanpur Nagar,Kalra Cold Storage (P) Ltd,"Vill: Amliha, G T Road, Kanpur",0.0,7.75,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08269.41MT
439,440,LKN 451,Uttar Pradesh,2004-05,Agra,Baba Ice and Cold Storage,Fatehpur Sikri,0.0,12.02,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03939.19MT
440,441,LKN 455,Uttar Pradesh,2004-05,Agra,N.S. Cold Storage,"NH -11, Fatehpur Sikri Road, Agra",0.0,42.55,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04255.44MT
441,442,LKN 457,Uttar Pradesh,2004-05,Etawah,Jeewan Sheetgrah (P) Ltd,"167-A, Station Road, Etawah",0.0,35.4,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04306.78MT
442,443,LKN 456,Uttar Pradesh,2004-05,Farrukhabad,Lav Kush Cold Storage,"Katrauli Patti, Kanpur Road, Farrukhabad",0.0,13.6,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02351.95MT
443,444,LKN 452,Uttar Pradesh,2004-05,Agra,Shree Gaurav Cold Storage and Chilling Plants,"Hathras Road, Etmadpur, Agra",0.0,45.76,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04699.06MT
444,445,LKN 453,Uttar Pradesh,2004-05,Etah,Maa Gayatri Cold Storage and Ice Factory,"Etah Amapur Road, Amapur, Etah",0.0,8.85,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02354.66MT
445,446,LKN 461,Uttar Pradesh,2004-05,Etawah,Navin Cold Storage (A unit of Pawan Sheetgrah (P) Ltd),"Vill: Birari, N.H. 2, Etawah",0.0,40.38,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04122.12MT
446,447,LKN 459,Uttar Pradesh,2004-05,Agra,Gangotri Ice and Cold Storage (P) Ltd,"Nagla Nathu Road, Pawawali, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06964.63MT
447,448,LKN 458,Uttar Pradesh,2004-05,Agra,Rohit Ice and Cold Storage (P) Ltd,"Vill: Kuberpur, Firozabad Road, Agra",0.0,33.75,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04390.56MT
448,449,LKN 460,Uttar Pradesh,2004-05,Jaunpur,Krishna Cold Storage and Ice Factory,"Rambagh, Pachahatiya, Jaunpur",0.0,25.72,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02788.35MT
449,450,LKN 462,Uttar Pradesh,2004-05,Agra,Maa Raj Rajeshwari Ice and Cold Storage (P) Ltd,"Mauza Kagarol, Kheragarh, Agra",0.0,44.65,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04465.23MT
450,451,LKN 465,Uttar Pradesh,2004-05,Allahabad,Vimla Cold Storage,"Tikari, Nababganj, Soraon, Allahabad",0.0,45.92,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04592.00MT
451,452,LKN 464,Uttar Pradesh,2004-05,Firozabad,L. R. Cold Storage (P) Ltd,"Agra Road, Sirsaganj, Firozabad",0.0,36.62,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05611.84MT
452,453,LKN 463,Uttar Pradesh,2004-05,Agra,Maa Bhagwati Ice and Cold Storage,"Basai Kalan, Kheragarh, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07442.11MT
453,454,LKN 466,Uttar Pradesh,2004-05,Kanpur Nagar,Gupta Industries,"107, Govt Industrial Estate, Kalpi Road, Kanpur",0.0,3.78,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE0378.12MT
454,455,LKN 467,Uttar Pradesh,2004-05,Hathras,India Cold Storage (a unit of M/s Saurabh Steels Ltd),"Mauza Gursauti, Sadabad, Hathras",0.0,49.72,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04971.63MT
455,456,LKN 468,Uttar Pradesh,2004-05,Aligarh,Shree Jagdamba Ice and Cold Storage,"Vill: Sahara, Iglas, Aligarh",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05264.94MT
456,457,LKN 469,Uttar Pradesh,2004-05,Aligarh,Shree Tirupati Ice and Cold Storage,"Vill: Sahara, Iglas, Aligarh",0.0,49.44,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05625.55MT
457,458,LKN 471,Uttar Pradesh,2004-05,Etawah,Savitri Sheetgrah and Ice Factory,"Chaturvedi Nagar, Kanpur-Etawah Road, Etawah",0.0,29.53,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04168.16MT
458,459,LKN 470,Uttar Pradesh,2004-05,Etah,Sri Ram Cold Storage,"Vill: Rampur, GhanshyamGanj, Etah",0.0,12.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06233.56MT
459,460,LKN 476,Uttar Pradesh,2005-06,Firozabad,Ankan Cold Storage (P) Ltd,"Vill: Sarai Lukman, Shikohabad, Firozabad",0.0,33.18,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE010042.69MT
460,461,LKN 473,Uttar Pradesh,2005-06,Agra,Maa Siddhidatri Sheetgreh (P) Ltd,"Vill: Gandauli Khurd, Fatehabad, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05599.60MT
461,462,LKN 475,Uttar Pradesh,2005-06,Mathura,Roopam Cold Storage (P) Ltd,"Sadabad Road, Raya, Mathura",0.0,39.13,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04484.45MT
462,463,LKN 472,Uttar Pradesh,2005-06,Agra,Saurabh Ice and Cold Storage (P) Ltd,"Mauza Hingotkhera, Bah, Agra",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05257.54MT
463,464,LKN 474,Uttar Pradesh,2005-06,Hathras,Shri Kaila Devi Ice and Cold Storage,"Vill: Vidhipur, Sadabad, Hathras",0.0,48.34,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08768.68MT
464,465,LKN 477,Uttar Pradesh,2005-06,Etawah,Sai Sheetgreh,"Bharthana Road, Etawah",0.0,1.59,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04028.14MT
465,466,LKN 479,Uttar Pradesh,2005-06,Mathura,Shri Radhey Cold Store,"Vill: Shahpur Gosna, Raya Road, Mathura",0.0,45.18,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04518.25MT
